Trigger Data Ora RH_Raw T_Raw RH T
     411 2024-11-16 16:49:-748.837 43690 43690 -139.504 397.200
     412 2024-11-16 16:49:-748.826 43690 43690 -139.504 397.200
     413 2024-11-16 16:49:-748.815 43690 43690 -139.504 397.200
     414 2024-11-16 16:49:-748.804 43690 43690 -139.504 397.200
     415 2024-11-16 16:49:-748.793 43690 43690 -139.504 397.200
     416 2024-11-16 16:49:-748.782 43690 43690 -139.504 397.200
     417 2024-11-16 16:49:-748.770 43690 43690 -139.504 397.200
     418 2024-11-16 16:49:-748.759 43690 43690 -139.504 397.200
     419 2024-11-16 16:49:-748.748 43690 43690 -139.504 397.200
     420 2024-11-16 16:49:-748.736 43690 43690 -139.504 397.200
     421 2024-11-16 16:49:-748.725 43690 43690 -139.504 397.200
     422 2024-11-16 16:49:-748.713 43690 43690 -139.504 397.200
     423 2024-11-16 16:49:-748.701 43690 43690 -139.504 397.200
     424 2024-11-16 16:49:-748.689 43690 43690 -139.504 397.200
     425 2024-11-16 16:49:-748.677 43690 43690 -139.504 397.200
     426 2024-11-16 16:49:-748.665 43690 43690 -139.504 397.200
     427 2024-11-16 16:49:-748.653 43690 43690 -139.504 397.200
     428 2024-11-16 16:49:-748.641 43690 43690 -139.504 397.200
     429 2024-11-16 16:49:-748.628 43690 43690 -139.504 397.200
     430 2024-11-16 16:49:-748.616 43690 43690 -139.504 397.200
     431 2024-11-16 16:49:-748.603 43690 43690 -139.504 397.200
     432 2024-11-16 16:49:-748.591 43690 43690 -139.504 397.200
     433 2024-11-16 16:49:-748.578 43690 43690 -139.504 397.200
     434 2024-11-16 16:49:-748.565 43690 43690 -139.504 397.200
     435 2024-11-16 16:49:-748.552 43690 43690 -139.504 397.200
     436 2024-11-16 16:49:-748.539 43690 43690 -139.504 397.200
     437 2024-11-16 16:49:-748.526 43690 43690 -139.504 397.200
     438 2024-11-16 16:49:-748.513 43690 43690 -139.504 397.200
     439 2024-11-16 16:49:-748.499 43690 43690 -139.504 397.200
     440 2024-11-16 16:49:-748.486 43690 43690 -139.504 397.200
     441 2024-11-16 16:49:-748.472 43690 43690 -139.504 397.200
     442 2024-11-16 16:49:-748.458 43690 43690 -139.504 397.200
     443 2024-11-16 16:49:-748.445 43690 43690 -139.504 397.200
     444 2024-11-16 16:49:-748.431 43690 43690 -139.504 397.200
     445 2024-11-16 16:49:-748.417 43690 43690 -139.504 397.200
     446 2024-11-16 16:49:-748.402 43690 43690 -139.504 397.200
     447 2024-11-16 16:49:-748.388 43690 43690 -139.504 397.200
     448 2024-11-16 16:49:-748.374 43690 43690 -139.504 397.200
     449 2024-11-16 16:49:-748.359 43690 43690 -139.504 397.200
     450 2024-11-16 16:49:-748.345 43690 43690 -139.504 397.200
     451 2024-11-16 16:49:-748.330 43690 43690 -139.504 397.200
     452 2024-11-16 16:49:-748.315 43690 43690 -139.504 397.200
     453 2024-11-16 16:49:-748.300 43690 43690 -139.504 397.200
     454 2024-11-16 16:49:-748.285 43690 43690 -139.504 397.200
     455 2024-11-16 16:49:-748.269 43690 43690 -139.504 397.200
     456 2024-11-16 16:49:-748.254 43690 43690 -139.504 397.200
     457 2024-11-16 16:49:-748.238 43690 43690 -139.504 397.200
     458 2024-11-16 16:49:-748.222 43690 43690 -139.504 397.200
     459 2024-11-16 16:49:-748.207 43690 43690 -139.504 397.200
     460 2024-11-16 16:49:-748.191 43690 43690 -139.504 397.200
     461 2024-11-16 16:49:-748.174 43690 43690 -139.504 397.200
     462 2024-11-16 16:49:-748.158 43690 43690 -139.504 397.200
     463 2024-11-16 16:49:-748.142 43690 43690 -139.504 397.200
     464 2024-11-16 16:49:-748.125 43690 43690 -139.504 397.200
     465 2024-11-16 16:49:-748.108 43690 43690 -139.504 397.200
     466 2024-11-16 16:49:-748.091 43690 43690 -139.504 397.200
     467 2024-11-16 16:49:-748.074 43690 43690 -139.504 397.200
     468 2024-11-16 16:49:-748.057 43690 43690 -139.504 397.200
     469 2024-11-16 16:49:-748.040 43690 43690 -139.504 397.200
     470 2024-11-16 16:49:-748.022 43690 43690 -139.504 397.200
     471 2024-11-16 16:49:-748.004 43690 43690 -139.504 397.200
     472 2024-11-16 16:49:-747.987 43690 43690 -139.504 397.200
     473 2024-11-16 16:49:-747.968 43690 43690 -139.504 397.200
     474 2024-11-16 16:49:-747.950 43690 43690 -139.504 397.200
     475 2024-11-16 16:49:-747.932 43690 43690 -139.504 397.200
     476 2024-11-16 16:49:-747.913 43690 43690 -139.504 397.200
     477 2024-11-16 16:49:-747.895 43690 43690 -139.504 397.200
     478 2024-11-16 16:49:-747.876 43690 43690 -139.504 397.200
     479 2024-11-16 16:49:-747.856 43690 43690 -139.504 397.200
     480 2024-11-16 16:49:-747.837 43690 43690 -139.504 397.200
     481 2024-11-16 16:49:-747.818 43690 43690 -139.504 397.200
     482 2024-11-16 16:49:-747.798 43690 43690 -139.504 397.200
     483 2024-11-16 16:49:-747.778 43690 43690 -139.504 397.200
     484 2024-11-16 16:49:-747.758 43690 43690 -139.504 397.200
     485 2024-11-16 16:49:-747.738 43690 43690 -139.504 397.200
     486 2024-11-16 16:49:-747.717 43690 43690 -139.504 397.200
     487 2024-11-16 16:49:-747.696 43690 43690 -139.504 397.200
     488 2024-11-16 16:49:-747.675 43690 43690 -139.504 397.200
     489 2024-11-16 16:49:-747.654 43690 43690 -139.504 397.200
     490 2024-11-16 16:49:-747.633 43690 43690 -139.504 397.200
     491 2024-11-16 16:49:-747.611 43690 43690 -139.504 397.200
     492 2024-11-16 16:49:-747.590 43690 43690 -139.504 397.200
     493 2024-11-16 16:49:-747.567 43690 43690 -139.504 397.200
     494 2024-11-16 16:49:-747.545 43690 43690 -139.504 397.200
     495 2024-11-16 16:49:-747.523 43690 43690 -139.504 397.200
     496 2024-11-16 16:49:-747.500 43690 43690 -139.504 397.200
     497 2024-11-16 16:49:-747.477 43690 43690 -139.504 397.200
     498 2024-11-16 16:49:-747.454 43690 43690 -139.504 397.200
     499 2024-11-16 16:49:-747.430 43690 43690 -139.504 397.200
     500 2024-11-16 16:49:-747.406 43690 43690 -139.504 397.200
     501 2024-11-16 16:49:-747.382 43690 43690 -139.504 397.200
     502 2024-11-16 16:49:-747.358 43690 43690 -139.504 397.200
     503 2024-11-16 16:49:-747.334 43690 43690 -139.504 397.200
     504 2024-11-16 16:49:-747.309 43690 43690 -139.504 397.200
     505 2024-11-16 16:49:-747.284 43690 43690 -139.504 397.200
     506 2024-11-16 16:49:-747.258 43690 43690 -139.504 397.200
     507 2024-11-16 16:49:-747.233 43690 43690 -139.504 397.200
     508 2024-11-16 16:49:-747.207 43690 43690 -139.504 397.200
     509 2024-11-16 16:49:-747.180 43690 43690 -139.504 397.200
     510 2024-11-16 16:49:-747.154 43690 43690 -139.504 397.200
     511 2024-11-16 16:49:-747.127 43690 43690 -139.504 397.200
     512 2024-11-16 16:49:-747.100 43690 43690 -139.504 397.200
     513 2024-11-16 16:49:-747.072 43690 43690 -139.504 397.200
     514 2024-11-16 16:49:-747.044 43690 43690 -139.504 397.200
     515 2024-11-16 16:49:-747.016 43690 43690 -139.504 397.200
     516 2024-11-16 16:49:-746.988 43690 43690 -139.504 397.200
     517 2024-11-16 16:49:-746.959 43690 43690 -139.504 397.200
     518 2024-11-16 16:49:-746.930 43690 43690 -139.504 397.200
     519 2024-11-16 16:49:-746.900 43690 43690 -139.504 397.200
     520 2024-11-16 16:49:-746.870 43690 43690 -139.504 397.200
     521 2024-11-16 16:49:-746.840 43690 43690 -139.504 397.200
     522 2024-11-16 16:49:-746.809 43690 43690 -139.504 397.200
     523 2024-11-16 16:49:-746.778 43690 43690 -139.504 397.200
     524 2024-11-16 16:49:-746.747 43690 43690 -139.504 397.200
     525 2024-11-16 16:49:-746.715 43690 43690 -139.504 397.200
     526 2024-11-16 16:49:-746.682 43690 43690 -139.504 397.200
     527 2024-11-16 16:49:-746.650 43690 43690 -139.504 397.200
     528 2024-11-16 16:49:-746.617 43690 43690 -139.504 397.200
     529 2024-11-16 16:49:-746.583 43690 43690 -139.504 397.200
     530 2024-11-16 16:49:-746.549 43690 43690 -139.504 397.200
     531 2024-11-16 16:49:-746.515 43690 43690 -139.504 397.200
     532 2024-11-16 16:49:-746.480 43690 43690 -139.504 397.200
     533 2024-11-16 16:49:-746.445 43690 43690 -139.504 397.200
     534 2024-11-16 16:49:-746.409 43690 43690 -139.504 397.200
     535 2024-11-16 16:49:-746.373 43690 43690 -139.504 397.200
     536 2024-11-16 16:49:-746.336 43690 43690 -139.504 397.200
     537 2024-11-16 16:49:-746.299 43690 43690 -139.504 397.200
     538 2024-11-16 16:49:-746.261 43690 43690 -139.504 397.200
     539 2024-11-16 16:49:-746.222 43690 43690 -139.504 397.200
     540 2024-11-16 16:49:-746.184 43690 43690 -139.504 397.200
     541 2024-11-16 16:49:-746.144 43690 43690 -139.504 397.200
     542 2024-11-16 16:49:-746.104 43690 43690 -139.504 397.200
     543 2024-11-16 16:49:-746.064 43690 43690 -139.504 397.200
     544 2024-11-16 16:49:-746.023 43690 43690 -139.504 397.200
     545 2024-11-16 16:49:-745.981 43690 43690 -139.504 397.200
     546 2024-11-16 16:49:-745.939 43690 43690 -139.504 397.200
     547 2024-11-16 16:49:-745.896 43690 43690 -139.504 397.200
     548 2024-11-16 16:49:-745.852 43690 43690 -139.504 397.200
     549 2024-11-16 16:49:-745.808 43690 43690 -139.504 397.200
     550 2024-11-16 16:49:-745.763 43690 43690 -139.504 397.200
     551 2024-11-16 16:49:-745.717 43690 43690 -139.504 397.200
     552 2024-11-16 16:49:-745.671 43690 43690 -139.504 397.200
     553 2024-11-16 16:49:-745.624 43690 43690 -139.504 397.200
     554 2024-11-16 16:49:-745.576 43690 43690 -139.504 397.200
     555 2024-11-16 16:49:-745.528 43690 43690 -139.504 397.200
     556 2024-11-16 16:49:-745.479 43690 43690 -139.504 397.200
     557 2024-11-16 16:49:-745.429 43690 43690 -139.504 397.200
     558 2024-11-16 16:49:-745.378 43690 43690 -139.504 397.200
     559 2024-11-16 16:49:-745.326 43690 43690 -139.504 397.200
     560 2024-11-16 16:49:-745.274 43690 43690 -139.504 397.200
     561 2024-11-16 16:49:-745.221 43690 43690 -139.504 397.200
     562 2024-11-16 16:49:-745.166 43690 43690 -139.504 397.200
     563 2024-11-16 16:49:-745.111 43690 43690 -139.504 397.200
     564 2024-11-16 16:49:-745.055 43690 43690 -139.504 397.200
     565 2024-11-16 16:49:-744.998 43690 43690 -139.504 397.200
     566 2024-11-16 16:49:-744.940 43690 43690 -139.504 397.200
     567 2024-11-16 16:49:-744.881 43690 43690 -139.504 397.200
     568 2024-11-16 16:49:-744.821 43690 43690 -139.504 397.200
     569 2024-11-16 16:49:-744.760 43690 43690 -139.504 397.200
     570 2024-11-16 16:49:-744.698 43690 43690 -139.504 397.200
     571 2024-11-16 16:49:-744.635 43690 43690 -139.504 397.200
     572 2024-11-16 16:49:-744.571 43690 43690 -139.504 397.200
     573 2024-11-16 16:49:-744.505 43690 43690 -139.504 397.200
     574 2024-11-16 16:49:-744.439 43690 43690 -139.504 397.200
     575 2024-11-16 16:49:-744.371 43690 43690 -139.504 397.200
     576 2024-11-16 16:49:-744.301 43690 43690 -139.504 397.200
     577 2024-11-16 16:49:-744.231 43690 43690 -139.504 397.200
     578 2024-11-16 16:49:-744.159 43690 43690 -139.504 397.200
     579 2024-11-16 16:49:-744.086 43690 43690 -139.504 397.200
     580 2024-11-16 16:49:-744.011 43690 43690 -139.504 397.200
     581 2024-11-16 16:49:-743.935 43690 43690 -139.504 397.200
     582 2024-11-16 16:49:-743.857 43690 43690 -139.504 397.200
     583 2024-11-16 16:49:-743.778 43690 43690 -139.504 397.200
     584 2024-11-16 16:49:-743.697 43690 43690 -139.504 397.200
     585 2024-11-16 16:49:-743.615 43690 43690 -139.504 397.200
     586 2024-11-16 16:49:-743.531 43690 43690 -139.504 397.200
     587 2024-11-16 16:49:-743.445 43690 43690 -139.504 397.200
     588 2024-11-16 16:49:-743.357 43690 43690 -139.504 397.200
     589 2024-11-16 16:49:-743.267 43690 43690 -139.504 397.200
     590 2024-11-16 16:49:-743.176 43690 43690 -139.504 397.200
     591 2024-11-16 16:49:-743.082 43690 43690 -139.504 397.200
     592 2024-11-16 16:49:-742.987 43690 43690 -139.504 397.200
     593 2024-11-16 16:49:-742.889 43690 43690 -139.504 397.200
     594 2024-11-16 16:49:-742.789 43690 43690 -139.504 397.200
     595 2024-11-16 16:49:-742.687 43690 43690 -139.504 397.200
     596 2024-11-16 16:49:-742.583 43690 43690 -139.504 397.200
     597 2024-11-16 16:49:-742.476 43690 43690 -139.504 397.200
     598 2024-11-16 16:49:-742.366 43690 43690 -139.504 397.200
     599 2024-11-16 16:49:-742.254 43690 43690 -139.504 397.200
     600 2024-11-16 16:49:-742.139 43690 43690 -139.504 397.200
     601 2024-11-16 16:49:-742.022 43690 43690 -139.504 397.200
     602 2024-11-16 16:49:-741.901 43690 43690 -139.504 397.200
     603 2024-11-16 16:49:-741.778 43690 43690 -139.504 397.200
     604 2024-11-16 16:49:-741.651 43690 43690 -139.504 397.200
     605 2024-11-16 16:49:-741.522 43690 43690 -139.504 397.200
     606 2024-11-16 16:49:-741.388 43690 43690 -139.504 397.200
     607 2024-11-16 16:49:-741.252 43690 43690 -139.504 397.200
     608 2024-11-16 16:49:-741.111 43690 43690 -139.504 397.200
     609 2024-11-16 16:49:-740.967 43690 43690 -139.504 397.200
     610 2024-11-16 16:49:-740.819 43690 43690 -139.504 397.200
     611 2024-11-16 16:49:-740.667 43690 43690 -139.504 397.200
     612 2024-11-16 16:49:-740.510 43690 43690 -139.504 397.200
     613 2024-11-16 16:49:-740.349 43690 43690 -139.504 397.200
     614 2024-11-16 16:49:-740.184 43690 43690 -139.504 397.200
     615 2024-11-16 16:49:-740.013 43690 43690 -139.504 397.200
     616 2024-11-16 16:49:-739.838 43690 43690 -139.504 397.200
     617 2024-11-16 16:49:-739.657 43690 43690 -139.504 397.200
     618 2024-11-16 16:49:-739.470 43690 43690 -139.504 397.200
     619 2024-11-16 16:49:-739.278 43690 43690 -139.504 397.200
     620 2024-11-16 16:49:-739.080 43690 43690 -139.504 397.200
     621 2024-11-16 16:49:-738.875 43690 43690 -139.504 397.200
     622 2024-11-16 16:49:-738.663 43690 43690 -139.504 397.200
     623 2024-11-16 16:49:-738.445 43690 43690 -139.504 397.200
     624 2024-11-16 16:49:-738.219 43690 43690 -139.504 397.200
     625 2024-11-16 16:49:-737.985 43690 43690 -139.504 397.200
     626 2024-11-16 16:49:-737.743 43690 43690 -139.504 397.200
     627 2024-11-16 16:49:-737.492 43690 43690 -139.504 397.200
     628 2024-11-16 16:49:-737.233 43690 43690 -139.504 397.200
     629 2024-11-16 16:49:-736.963 43690 43690 -139.504 397.200
     630 2024-11-16 16:49:-736.684 43690 43690 -139.504 397.200
     631 2024-11-16 16:49:-736.393 43690 43690 -139.504 397.200
     632 2024-11-16 16:49:-736.092 43690 43690 -139.504 397.200
     633 2024-11-16 16:49:-735.778 43690 43690 -139.504 397.200
     634 2024-11-16 16:49:-735.451 43690 43690 -139.504 397.200
     635 2024-11-16 16:49:-735.111 43690 43690 -139.504 397.200
     636 2024-11-16 16:49:-734.757 43690 43690 -139.504 397.200
     637 2024-11-16 16:49:-734.387 43690 43690 -139.504 397.200
     638 2024-11-16 16:49:-734.000 43690 43690 -139.504 397.200
     639 2024-11-16 16:49:-733.596 43690 43690 -139.504 397.200
     640 2024-11-16 16:49:-733.173 43690 43690 -139.504 397.200
     641 2024-11-16 16:49:-732.730 43690 43690 -139.504 397.200
     642 2024-11-16 16:49:-732.266 43690 43690 -139.504 397.200
     643 2024-11-16 16:49:-731.778 43690 43690 -139.504 397.200
     644 2024-11-16 16:49:-731.265 43690 43690 -139.504 397.200
     645 2024-11-16 16:49:-730.725 43690 43690 -139.504 397.200
     646 2024-11-16 16:49:-730.156 43690 43690 -139.504 397.200
     647 2024-11-16 16:49:-729.556 43690 43690 -139.504 397.200
     648 2024-11-16 16:49:-728.921 43690 43690 -139.504 397.200
     649 2024-11-16 16:49:-728.249 43690 43690 -139.504 397.200
     650 2024-11-16 16:49:-727.536 43690 43690 -139.504 397.200
     651 2024-11-16 16:49:-726.778 43690 43690 -139.504 397.200
     652 2024-11-16 16:49:-725.972 43690 43690 -139.504 397.200
     653 2024-11-16 16:49:-725.111 43690 43690 -139.504 397.200
     654 2024-11-16 16:49:-724.192 43690 43690 -139.504 397.200
     655 2024-11-16 16:49:-723.207 43690 43690 -139.504 397.200
     656 2024-11-16 16:49:-722.148 43690 43690 -139.504 397.200
     657 2024-11-16 16:49:-721.009 43690 43690 -139.504 397.200
     658 2024-11-16 16:49:-719.778 43690 43690 -139.504 397.200
     659 2024-11-16 16:49:-718.445 43690 43690 -139.504 397.200
     660 2024-11-16 16:49:-716.995 43690 43690 -139.504 397.200
     661 2024-11-16 16:49:-715.414 43690 43690 -139.504 397.200
     662 2024-11-16 16:49:-713.683 43690 43690 -139.504 397.200
     663 2024-11-16 16:49:-711.778 43690 43690 -139.504 397.200
     664 2024-11-16 16:49:-709.673 43690 43690 -139.504 397.200
     665 2024-11-16 16:49:-707.334 43690 43690 -139.504 397.200
     666 2024-11-16 16:49:-704.719 43690 43690 -139.504 397.200
     667 2024-11-16 16:49:-701.778 43690 43690 -139.504 397.200
     668 2024-11-16 16:49:-698.445 43690 43690 -139.504 397.200
     669 2024-11-16 16:49:-694.635 43690 43690 -139.504 397.200
     670 2024-11-16 16:49:-690.240 43690 43690 -139.504 397.200
     671 2024-11-16 16:49:-685.111 43690 43690 -139.504 397.200
     672 2024-11-16 16:49:-679.051 43690 43690 -139.504 397.200
     673 2024-11-16 16:49:-671.778 43690 43690 -139.504 397.200
     674 2024-11-16 16:49:-662.889 43690 43690 -139.504 397.200
     675 2024-11-16 16:49:-651.778 43690 43690 -139.504 397.200
     676 2024-11-16 16:49:-637.492 43690 43690 -139.504 397.200
     677 2024-11-16 16:49:-618.445 43690 43690 -139.504 397.200
     678 2024-11-16 16:49:-591.778 43690 43690 -139.504 397.200
     679 2024-11-16 16:49:-551.778 43690 43690 -139.504 397.200
     680 2024-11-16 16:49:-485.111 43690 43690 -139.504 397.200
     681 2024-11-16 16:49:-351.778 43690 43690 -139.504 397.200
     682 2024-11-16 16:49:48.222 43690 43690 -139.504 397.200
     683 2024-11-16 16:49:76.161 43690 43690 -139.504 397.200
     684 2024-11-16 16:49:76.163 43690 43690 -139.504 397.200
     685 2024-11-16 16:49:76.165 43690 43690 -139.504 397.200
     686 2024-11-16 16:49:76.166 43690 43690 -139.504 397.200
     687 2024-11-16 16:49:76.168 43690 43690 -139.504 397.200
     688 2024-11-16 16:49:76.170 43690 43690 -139.504 397.200
     689 2024-11-16 16:49:76.172 43690 43690 -139.504 397.200
     690 2024-11-16 16:49:76.173 43690 43690 -139.504 397.200
     691 2024-11-16 16:49:76.175 43690 43690 -139.504 397.200
     692 2024-11-16 16:49:76.177 43690 43690 -139.504 397.200
     693 2024-11-16 16:49:76.179 43690 43690 -139.504 397.200
     694 2024-11-16 16:49:76.180 43690 43690 -139.504 397.200
     695 2024-11-16 16:49:76.182 43690 43690 -139.504 397.200
     696 2024-11-16 16:49:76.184 43690 43690 -139.504 397.200
     697 2024-11-16 16:49:76.186 43690 43690 -139.504 397.200
     698 2024-11-16 16:49:76.188 43690 43690 -139.504 397.200
     699 2024-11-16 16:49:76.189 43690 43690 -139.504 397.200
     700 2024-11-16 16:49:76.191 43690 43690 -139.504 397.200
     701 2024-11-16 16:49:76.193 43690 43690 -139.504 397.200
     702 2024-11-16 16:49:76.195 43690 43690 -139.504 397.200
     703 2024-11-16 16:49:76.197 43690 43690 -139.504 397.200
     704 2024-11-16 16:49:76.198 43690 43690 -139.504 397.200
